zone,lat,long,crimeRank,educationRank,employmentRank,geographicAccessRank,healthRank,housingRank,incomeRank,rank
http://statistics.data.gov.uk/id/statistical-geography/S01000928,54.89756,-4.38165,5529,2985,3411,834,4346,3899,2188,2884
http://statistics.data.gov.uk/id/statistical-geography/S01000929,54.90112,-5.0358,443,888,455,2081,1345,1057,216,410
http://statistics.data.gov.uk/id/statistical-geography/S01000930,54.90105,-5.03158,1074,236,284,3842,845,1772,85,198
http://statistics.data.gov.uk/id/statistical-geography/S01000931,54.92807,-3.82409,4366,1892,1705,4173,1700,2421,1317,1740
http://statistics.data.gov.uk/id/statistical-geography/S01000932,54.95319,-4.48374,3902,2934,2649,4307,2455,3599,2031,2704
http://statistics.data.gov.uk/id/statistical-geography/S01000933,54.90179,-5.01978,137,3212,2494,5922,2238,4781,2569,2482
http://statistics.data.gov.uk/id/statistical-geography/S01000934,54.90476,-5.02693,42,1809,516,6203,562,1605,699,657
http://statistics.data.gov.uk/id/statistical-geography/S01000935,54.92897,-3.81739,2158,2411,2521,4748,2806,3911,2351,2697
http://statistics.data.gov.uk/id/statistical-geography/S01000936,54.906,-5.00863,3270,3626,2747,3391,3299,4221,2830,3226
http://statistics.data.gov.uk/id/statistical-geography/S01000937,54.90406,-5.03712,1433,2351,684,3927,2041,3312,1005,1201
http://statistics.data.gov.uk/id/statistical-geography/S01000938,54.9059,-5.04086,5527,1637,2757,1550,2450,3080,2576,2424
http://statistics.data.gov.uk/id/statistical-geography/S01000939,54.93186,-3.82534,3994,3109,3208,6213,2852,3953,2755,3461
http://statistics.data.gov.uk/id/statistical-geography/S01000940,54.93406,-3.81957,4919,4417,4409,5743,4142,5134,3916,4955
http://statistics.data.gov.uk/id/statistical-geography/S01000941,54.91098,-5.0406,4329,1240,1685,1678,2212,3445,1468,1618
http://statistics.data.gov.uk/id/statistical-geography/S01000942,54.92547,-3.95226,4827,4972,3029,616,3263,4559,2117,2732
http://statistics.data.gov.uk/id/statistical-geography/S01000943,54.91154,-5.04675,6246,5180,4934,889,5576,6391,5578,5199
http://statistics.data.gov.uk/id/statistical-geography/S01000944,54.93863,-3.93117,2807,3700,3533,4969,4241,5487,2912,3909
http://statistics.data.gov.uk/id/statistical-geography/S01000945,54.94107,-3.92727,1154,4252,2839,5493,3072,5035,3589,3593
http://statistics.data.gov.uk/id/statistical-geography/S01000946,54.94253,-3.93348,3665,2585,3124,4423,3907,4488,2924,3445
http://statistics.data.gov.uk/id/statistical-geography/S01000947,54.90798,-5.0023,4174,3325,2646,911,1893,4478,2405,2365
http://statistics.data.gov.uk/id/statistical-geography/S01000948,54.93058,-5.09704,5933,3825,3861,168,5054,2936,4707,3602
http://statistics.data.gov.uk/id/statistical-geography/S01000949,54.93926,-3.82143,6413,5132,5942,1450,4792,5739,4767,5338
http://statistics.data.gov.uk/id/statistical-geography/S01000950,54.88404,-4.20222,5672,5110,3857,660,3616,4184,3696,3758
http://statistics.data.gov.uk/id/statistical-geography/S01000951,54.95665,-4.48308,1114,2137,2917,6030,3606,2691,2598,2948
http://statistics.data.gov.uk/id/statistical-geography/S01000952,54.94727,-3.92502,5083,5471,2692,4150,3770,5314,2996,3832
http://statistics.data.gov.uk/id/statistical-geography/S01000953,54.9799,-3.25552,5374,5843,5789,1882,5410,5956,5868,5912
http://statistics.data.gov.uk/id/statistical-geography/S01000954,54.93863,-4.51569,4987,2698,3036,978,4293,4223,2462,2867
http://statistics.data.gov.uk/id/statistical-geography/S01000955,54.9822,-3.17688,4925,3393,5064,846,6043,5690,4541,4597
http://statistics.data.gov.uk/id/statistical-geography/S01000956,54.98203,-3.26696,3282,1259,2116,3818,1719,3564,1887,1954
http://statistics.data.gov.uk/id/statistical-geography/S01000957,54.96032,-4.06092,5502,4339,4040,238,5169,1575,3711,3467
http://statistics.data.gov.uk/id/statistical-geography/S01000958,54.98449,-3.17277,1520,1878,1833,839,3535,4280,2159,1919
http://statistics.data.gov.uk/id/statistical-geography/S01000959,54.98496,-3.18417,4769,3672,4442,1171,5637,5775,4655,4576
http://statistics.data.gov.uk/id/statistical-geography/S01000960,54.96447,-4.48325,3835,4238,2185,4221,4165,3796,2418,3137
http://statistics.data.gov.uk/id/statistical-geography/S01000961,54.98616,-3.25281,3109,4438,3674,5608,3625,5635,4031,4511
http://statistics.data.gov.uk/id/statistical-geography/S01000962,54.98523,-3.26466,170,2298,2445,6393,2828,4708,3048,2637
http://statistics.data.gov.uk/id/statistical-geography/S01000963,54.99071,-3.06639,2867,434,1622,5567,6378,4675,1421,1785
http://statistics.data.gov.uk/id/statistical-geography/S01000964,54.97215,-3.85059,6244,5433,5059,327,5165,5115,5066,4649
http://statistics.data.gov.uk/id/statistical-geography/S01000965,54.98988,-3.24933,1113,35,799,4131,2248,3585,895,692
http://statistics.data.gov.uk/id/statistical-geography/S01000966,54.99101,-3.25343,4505,1799,2098,4335,1335,4484,2726,2306
http://statistics.data.gov.uk/id/statistical-geography/S01000967,54.99015,-3.25793,1562,819,1536,5075,2449,4293,2036,1758
http://statistics.data.gov.uk/id/statistical-geography/S01000968,54.98882,-3.62784,5866,5662,3956,305,3878,2474,4311,3786
http://statistics.data.gov.uk/id/statistical-geography/S01000969,54.99047,-3.26232,1337,2348,1823,5889,2377,3971,1938,2184
http://statistics.data.gov.uk/id/statistical-geography/S01000970,54.99439,-3.06862,772,974,2053,6450,6459,4138,2078,2321
http://statistics.data.gov.uk/id/statistical-geography/S01000971,54.99116,-3.24288,1681,2188,1673,2681,2194,4182,914,1505
http://statistics.data.gov.uk/id/statistical-geography/S01000972,54.99432,-3.06022,3930,3777,5518,5648,6493,5991,5970,6126
http://statistics.data.gov.uk/id/statistical-geography/S01000973,54.99386,-3.25539,3025,2106,3394,4124,3818,4937,2870,3327
http://statistics.data.gov.uk/id/statistical-geography/S01000974,54.99435,-3.25166,5937,4616,4204,2996,4105,6087,5550,5174
http://statistics.data.gov.uk/id/statistical-geography/S01000975,55.00362,-3.42462,5879,5564,5476,133,4827,5161,5466,4508
http://statistics.data.gov.uk/id/statistical-geography/S01000976,54.98534,-3.34608,5954,3124,4333,371,5336,4065,3455,3531
http://statistics.data.gov.uk/id/statistical-geography/S01000977,55.00287,-3.06446,2658,3113,4168,3371,6420,4563,4100,4588
http://statistics.data.gov.uk/id/statistical-geography/S01000978,54.98973,-3.2716,3419,2836,2732,576,3742,2423,3512,2799
http://statistics.data.gov.uk/id/statistical-geography/S01000979,55.00833,-3.87087,3585,3684,4527,311,3796,2835,3538,3307
http://statistics.data.gov.uk/id/statistical-geography/S01000980,54.94462,-4.85495,2806,2451,2776,250,3773,3261,3309,2457
http://statistics.data.gov.uk/id/statistical-geography/S01000981,54.99318,-3.09344,2689,4567,5292,536,6490,5534,5476,4848
http://statistics.data.gov.uk/id/statistical-geography/S01000982,54.99717,-3.21921,4178,4366,5162,402,4303,5717,5101,4363
http://statistics.data.gov.uk/id/statistical-geography/S01000983,54.97239,-5.08322,5484,2611,4137,75,4756,2274,2587,2610
http://statistics.data.gov.uk/id/statistical-geography/S01000984,54.98016,-3.98475,5109,4610,3594,531,5113,4561,3022,3450
http://statistics.data.gov.uk/id/statistical-geography/S01000985,54.96792,-4.49018,3037,1016,3007,1785,3163,2641,1776,2103
http://statistics.data.gov.uk/id/statistical-geography/S01000986,55.02692,-3.1477,4402,1807,3475,763,6178,2658,2692,2934
http://statistics.data.gov.uk/id/statistical-geography/S01000987,55.02052,-3.5819,6325,3945,4981,343,4655,2783,4512,4090
http://statistics.data.gov.uk/id/statistical-geography/S01000988,55.04482,-3.72465,6248,5402,4962,188,4920,4924,5332,4435
http://statistics.data.gov.uk/id/statistical-geography/S01000989,55.05337,-3.50053,5259,4229,4976,488,4815,5175,5093,4498
http://statistics.data.gov.uk/id/statistical-geography/S01000990,55.04689,-3.59999,3063,3872,2986,823,2353,1852,3678,2925
http://statistics.data.gov.uk/id/statistical-geography/S01000991,55.03375,-3.40497,6487,3870,4622,400,4835,3285,5035,4234
http://statistics.data.gov.uk/id/statistical-geography/S01000992,55.0565,-3.62057,4520,3263,3666,1361,2753,3908,4046,3543
http://statistics.data.gov.uk/id/statistical-geography/S01000993,55.05294,-3.64328,5101,4990,4268,658,3861,5692,4321,4109
http://statistics.data.gov.uk/id/statistical-geography/S01000994,55.06187,-3.26634,4053,3289,2657,2498,3057,3519,2361,2863
http://statistics.data.gov.uk/id/statistical-geography/S01000995,55.05817,-3.58273,6215,5898,5773,2874,5758,5703,5881,6203
http://statistics.data.gov.uk/id/statistical-geography/S01000996,55.05957,-3.59949,2172,5266,3757,4973,2444,5000,3808,4137
http://statistics.data.gov.uk/id/statistical-geography/S01000997,55.05946,-3.57771,6487,5644,5421,1927,4552,6019,5450,5594
http://statistics.data.gov.uk/id/statistical-geography/S01000998,55.05949,-3.61039,2767,3089,2154,3478,1456,1855,1666,2048
http://statistics.data.gov.uk/id/statistical-geography/S01000999,55.06137,-3.58535,3143,5101,5635,4559,3850,4350,6047,5797
http://statistics.data.gov.uk/id/statistical-geography/S01001000,55.06075,-3.61197,1313,3249,2768,3193,2773,2061,3642,3118
http://statistics.data.gov.uk/id/statistical-geography/S01001001,55.01459,-3.90166,5758,4582,4276,83,4317,3854,3850,3333
http://statistics.data.gov.uk/id/statistical-geography/S01001002,55.06302,-3.58894,5390,4317,4236,5363,4226,3679,4447,5028
http://statistics.data.gov.uk/id/statistical-geography/S01001003,55.06188,-3.57334,6367,5264,4880,1087,4422,5785,5494,5078
http://statistics.data.gov.uk/id/statistical-geography/S01001004,55.06214,-3.61644,6442,6391,5505,4146,4199,6126,5974,6178
http://statistics.data.gov.uk/id/statistical-geography/S01001005,55.06373,-3.62399,5887,6058,4985,4106,4754,5518,4844,5691
http://statistics.data.gov.uk/id/statistical-geography/S01001006,55.06505,-3.58452,5991,5756,5747,5116,6003,5367,5944,6405
http://statistics.data.gov.uk/id/statistical-geography/S01001007,55.06404,-3.59378,2065,2039,2088,4252,1036,2156,1768,1843
http://statistics.data.gov.uk/id/statistical-geography/S01001008,55.06537,-3.61576,4407,4517,2908,5372,3081,3565,3221,3809
http://statistics.data.gov.uk/id/statistical-geography/S01001009,55.06506,-3.57754,3645,4647,4318,1978,4176,3528,4313,4495
http://statistics.data.gov.uk/id/statistical-geography/S01001010,55.06621,-3.60098,2092,3145,1655,6107,808,3234,1457,1727
http://statistics.data.gov.uk/id/statistical-geography/S01001011,55.06502,-3.07974,6049,4089,5583,55,6348,1991,3368,3549
http://statistics.data.gov.uk/id/statistical-geography/S01001012,55.06778,-3.58297,5876,5030,5335,4288,3108,5680,5461,5547
http://statistics.data.gov.uk/id/statistical-geography/S01001013,55.06849,-3.62257,2084,5326,3193,5948,4651,4347,3229,4188
http://statistics.data.gov.uk/id/statistical-geography/S01001014,55.06703,-3.60823,6,1636,419,6467,590,895,551,529
http://statistics.data.gov.uk/id/statistical-geography/S01001015,55.06743,-3.59611,2371,3468,1802,5312,1613,2862,1852,2178
http://statistics.data.gov.uk/id/statistical-geography/S01001016,54.96136,-4.47451,4308,2440,2362,567,3226,3178,2850,2370
http://statistics.data.gov.uk/id/statistical-geography/S01001017,55.06923,-3.6297,1425,2294,1827,3555,1484,2272,1308,1657
http://statistics.data.gov.uk/id/statistical-geography/S01001018,55.0701,-3.59089,1771,3245,1926,5302,2185,2800,2435,2483
http://statistics.data.gov.uk/id/statistical-geography/S01001019,55.07283,-3.61937,599,928,487,5347,281,893,280,395
http://statistics.data.gov.uk/id/statistical-geography/S01001020,55.07247,-3.62294,2422,3507,2344,5684,2269,2509,1078,2124
http://statistics.data.gov.uk/id/statistical-geography/S01001021,55.07173,-3.59541,2094,4372,2842,4297,2685,4729,3163,3383
http://statistics.data.gov.uk/id/statistical-geography/S01001022,55.07115,-3.60722,18,4708,1580,5158,1400,3127,2659,1989
http://statistics.data.gov.uk/id/statistical-geography/S01001023,55.07219,-3.35088,3714,4642,4492,235,5142,3121,4119,3776
http://statistics.data.gov.uk/id/statistical-geography/S01001024,55.0724,-3.63783,3366,3565,4588,1081,3002,3845,3268,3504
http://statistics.data.gov.uk/id/statistical-geography/S01001025,55.07007,-3.57982,4280,5422,5049,1846,3304,4867,4327,4722
http://statistics.data.gov.uk/id/statistical-geography/S01001026,55.06003,-3.19531,4596,4045,3655,548,4752,4800,4078,3735
http://statistics.data.gov.uk/id/statistical-geography/S01001027,55.07306,-3.63159,1723,3775,3596,3027,3244,5576,4550,4034
http://statistics.data.gov.uk/id/statistical-geography/S01001028,55.08053,-3.62226,2137,2102,1738,3582,2133,2786,1343,1764
http://statistics.data.gov.uk/id/statistical-geography/S01001029,55.07814,-3.6357,1319,651,598,2032,386,1781,497,474
http://statistics.data.gov.uk/id/statistical-geography/S01001030,55.0779,-3.59918,4082,5923,5036,1410,6054,6388,5501,5464
http://statistics.data.gov.uk/id/statistical-geography/S01001031,55.08055,-3.64347,2600,1972,2191,1733,1904,2521,2454,2120
http://statistics.data.gov.uk/id/statistical-geography/S01001032,55.08221,-3.6332,1306,314,630,3985,967,1322,695,636
http://statistics.data.gov.uk/id/statistical-geography/S01001033,55.08265,-3.62758,2118,370,1148,3113,251,1478,531,580
http://statistics.data.gov.uk/id/statistical-geography/S01001034,55.08234,-3.63697,411,105,84,3348,492,1401,123,101
http://statistics.data.gov.uk/id/statistical-geography/S01001035,55.08296,-3.6243,3002,648,1386,1534,1783,1064,1645,1289
http://statistics.data.gov.uk/id/statistical-geography/S01001036,55.08662,-3.63307,1583,1315,1700,3608,2226,1812,1574,1685
http://statistics.data.gov.uk/id/statistical-geography/S01001037,55.0849,-3.64099,820,1155,643,4473,455,1533,711,680
http://statistics.data.gov.uk/id/statistical-geography/S01001038,55.09175,-3.58517,5089,5478,5656,1125,4599,5875,5787,5403
http://statistics.data.gov.uk/id/statistical-geography/S01001039,55.08132,-3.76163,4519,5531,4198,102,5175,4492,4134,3653
http://statistics.data.gov.uk/id/statistical-geography/S01001040,55.07998,-3.52815,5830,3666,4560,412,4154,3139,3667,3630
http://statistics.data.gov.uk/id/statistical-geography/S01001041,55.09776,-3.66017,2328,5622,5394,570,5441,5975,6059,5031
http://statistics.data.gov.uk/id/statistical-geography/S01001042,55.09439,-3.57112,6457,5173,6039,993,4598,5794,5366,5343
http://statistics.data.gov.uk/id/statistical-geography/S01001043,55.09605,-3.57923,5070,3354,4651,1944,5284,3936,5692,5022
http://statistics.data.gov.uk/id/statistical-geography/S01001044,55.0914,-4.16659,5331,4906,3688,800,5130,3303,3412,3835
http://statistics.data.gov.uk/id/statistical-geography/S01001045,55.09802,-3.57931,6171,3291,5195,1746,5413,4288,5203,5071
http://statistics.data.gov.uk/id/statistical-geography/S01001046,55.09641,-3.59303,3947,4133,3892,2125,2296,3569,3907,3772
http://statistics.data.gov.uk/id/statistical-geography/S01001047,55.11643,-3.36507,6036,4792,4080,2512,4787,5734,4765,4966
http://statistics.data.gov.uk/id/statistical-geography/S01001048,55.09993,-3.57813,6063,4686,5791,1165,4450,5959,5590,5304
http://statistics.data.gov.uk/id/statistical-geography/S01001049,55.10388,-3.58518,3113,1471,2729,2674,1903,3308,2271,2250
http://statistics.data.gov.uk/id/statistical-geography/S01001050,55.0824,-2.93295,6296,4894,4018,584,6499,4020,4310,4360
http://statistics.data.gov.uk/id/statistical-geography/S01001051,55.10625,-3.58245,3444,1630,2611,1645,2075,3868,1620,1966
http://statistics.data.gov.uk/id/statistical-geography/S01001052,55.10882,-3.58553,3186,1509,2089,1220,2385,2386,2368,1997
http://statistics.data.gov.uk/id/statistical-geography/S01001053,55.12872,-3.44501,2934,4325,3652,1301,4335,3995,4054,3926
http://statistics.data.gov.uk/id/statistical-geography/S01001054,55.12424,-3.34965,3024,2963,2516,832,3996,3637,3050,2740
http://statistics.data.gov.uk/id/statistical-geography/S01001055,55.11874,-3.35539,980,3285,3425,5829,3049,5009,2881,3368
http://statistics.data.gov.uk/id/statistical-geography/S01001056,55.12165,-3.3528,3166,3496,3232,5660,3571,3037,2089,3244
http://statistics.data.gov.uk/id/statistical-geography/S01001057,55.10974,-3.65784,6157,4100,4878,519,3636,4149,4533,4106
http://statistics.data.gov.uk/id/statistical-geography/S01001058,55.12391,-3.35924,1300,3759,3303,6240,2952,3256,3173,3554
http://statistics.data.gov.uk/id/statistical-geography/S01001059,55.12946,-3.35055,2573,1986,2429,2986,2333,4736,1857,2222
http://statistics.data.gov.uk/id/statistical-geography/S01001060,55.13019,-3.4396,5093,2075,3235,2099,3949,4119,3019,3195
http://statistics.data.gov.uk/id/statistical-geography/S01001061,55.15187,-3.01131,5654,3677,4578,2578,6408,4657,3124,4514
http://statistics.data.gov.uk/id/statistical-geography/S01001062,55.13033,-3.56733,6074,5231,5069,163,4730,2695,5049,4215
http://statistics.data.gov.uk/id/statistical-geography/S01001063,55.13664,-3.44168,5080,3867,4914,607,5834,5501,3918,4253
http://statistics.data.gov.uk/id/statistical-geography/S01001064,55.1495,-2.99849,4834,5473,2982,6479,6415,4877,3798,4872
http://statistics.data.gov.uk/id/statistical-geography/S01001065,55.15192,-3.00448,4493,5474,4209,6148,6462,2818,3538,5158
http://statistics.data.gov.uk/id/statistical-geography/S01001066,55.14129,-3.779,6356,5149,4144,203,4294,4782,4014,3704
http://statistics.data.gov.uk/id/statistical-geography/S01001067,55.1429,-3.24337,5646,4413,4081,46,5049,3666,4261,3364
http://statistics.data.gov.uk/id/statistical-geography/S01001068,55.09727,-4.11498,5351,4919,3500,44,5083,3458,3256,2967
http://statistics.data.gov.uk/id/statistical-geography/S01001069,55.14106,-3.60109,3517,4743,3646,355,4698,4346,4041,3572
http://statistics.data.gov.uk/id/statistical-geography/S01001070,55.1964,-3.91481,3912,4577,4145,487,3985,4990,4061,3784
http://statistics.data.gov.uk/id/statistical-geography/S01001071,55.17198,-3.50184,6181,4050,4855,79,5598,3730,4724,3874
http://statistics.data.gov.uk/id/statistical-geography/S01001072,55.17078,-3.37462,3851,3056,3830,366,4386,1696,3153,3019
http://statistics.data.gov.uk/id/statistical-geography/S01001073,55.20331,-3.71516,3177,5350,3282,617,3962,3883,3997,3548
